TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2007,3,14,17,0,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2007,3,16,23,0,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2007,3,17,23,0,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2007,4,24,2,17,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2007,11,5,3,0,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2008,4,21,0,42,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2009,1,1,2,9,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2010,4,12,14,17,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2016,7,19,11,57,10XX BURRARD ST,Central Business District,490730.3744,5458609.867
Break and Enter Commercial,2008,1,23,18,0,10XX BURRARD ST,Central Business District,490754.2464,5458634.093
Break and Enter Commercial,2004,4,26,7,30,10XX BURRARD ST,Central Business District,490758.7224,5458638.636
Break and Enter Commercial,2005,1,25,22,0,10XX BURRARD ST,Central Business District,490758.7224,5458638.636
Break and Enter Commercial,2006,12,2,5,26,10XX BURRARD ST,Central Business District,490758.7224,5458638.636
Break and Enter Commercial,2018,12,2,17,30,10XX BURRARD ST,Central Business District,490758.7224,5458638.636
Break and Enter Commercial,2018,12,4,17,0,10XX BURRARD ST,Central Business District,490758.7224,5458638.636
Break and Enter Commercial,2017,4,20,14,32,10XX BURRARD ST,Central Business District,490775.9264,5458656.587
Break and Enter Commercial,2006,9,13,10,15,10XX BURRARD ST,West End,490806.2772,5458701.612
Break and Enter Commercial,2007,4,15,9,23,10XX BURRARD ST,West End,490806.2772,5458701.612
Break and Enter Commercial,2010,4,30,5,0,10XX BURRARD ST,West End,490806.2772,5458701.612
Break and Enter Commercial,2010,7,27,16,24,10XX BURRARD ST,West End,490806.2772,5458701.612
Break and Enter Commercial,2011,7,9,21,28,10XX BURRARD ST,West End,490806.2772,5458701.612
Break and Enter Commercial,2019,3,16,10,34,10XX BURRARD ST,West End,490806.2772,5458701.612
Break and Enter Commercial,2016,11,14,8,41,10XX BURRARD ST,West End,490807.6965,5458703.098
Break and Enter Commercial,2009,11,20,2,18,10XX BURRARD ST,Central Business District,490832.7942,5458716.141
Break and Enter Commercial,2014,1,2,3,0,10XX BUTE ST,West End,490409.1263,5458906.32
Break and Enter Commercial,2016,5,20,11,9,10XX BUTE ST,West End,490409.1263,5458906.32
Break and Enter Commercial,2017,4,24,13,41,10XX BUTE ST,West End,490409.1263,5458906.32
Break and Enter Commercial,2017,9,20,21,0,10XX BUTE ST,West End,490409.1263,5458906.32
Break and Enter Commercial,2016,8,23,20,42,10XX BUTE ST,West End,490422.681,5458907.077
Break and Enter Commercial,2020,2,26,7,0,10XX BUTE ST,West End,490422.681,5458907.077
Break and Enter Commercial,2004,1,2,18,0,10XX BUTE ST,West End,490498.4139,5458996.691
Break and Enter Commercial,2017,10,16,4,5,10XX CAMBIE ST,Central Business District,491326.4661,5458023.792
Break and Enter Commercial,2007,8,28,13,59,10XX CAMBIE ST,Central Business District,491327.6374,5458026.051
Break and Enter Commercial,2011,2,1,20,30,10XX CAMBIE ST,Central Business District,491327.6374,5458026.051
Break and Enter Commercial,2012,10,11,13,0,10XX CAMBIE ST,Central Business District,491327.6374,5458026.051
Break and Enter Commercial,2014,6,4,1,15,10XX CAMBIE ST,Central Business District,491327.6374,5458026.051
Break and Enter Commercial,2015,2,25,15,15,10XX CAMBIE ST,Central Business District,491327.6374,5458026.051
Break and Enter Commercial,2017,12,11,11,58,10XX CAMBIE ST,Central Business District,491337.7412,5458045.594
Break and Enter Commercial,2020,1,16,1,32,10XX CAMBIE ST,Central Business District,491337.7412,5458045.594
Break and Enter Commercial,2013,1,16,22,30,10XX CAMBIE ST,Central Business District,491338.4326,5458046.925
Break and Enter Commercial,2014,12,10,5,30,10XX CAMBIE ST,Central Business District,491339.782,5458049.534
Break and Enter Commercial,2017,10,29,5,50,10XX CAMBIE ST,Central Business District,491344.7882,5458059.22
Break and Enter Commercial,2019,8,3,18,0,10XX CAMBIE ST,Central Business District,491344.7882,5458059.22
Break and Enter Commercial,2007,7,8,6,50,10XX CAMBIE ST,Central Business District,491345.1796,5458059.971
Break and Enter Commercial,2008,10,7,4,10,10XX CAMBIE ST,Central Business District,491345.1796,5458059.971
Break and Enter Commercial,2015,8,10,18,50,10XX CAMBIE ST,Central Business District,491345.1796,5458059.971
Break and Enter Commercial,2016,6,20,4,48,10XX CAMBIE ST,Central Business District,491345.1796,5458059.971
Break and Enter Commercial,2003,4,29,19,15,10XX CAMBIE ST,Central Business District,491350.5772,5458070.409
Break and Enter Commercial,2003,1,22,19,0,10XX CAMBIE ST,Central Business District,491355.9748,5458080.846
Break and Enter Commercial,2003,10,23,19,0,10XX CAMBIE ST,Central Business District,491355.9748,5458080.846
Break and Enter Commercial,2006,4,25,6,5,10XX CAMBIE ST,Central Business District,491355.9748,5458080.846
Break and Enter Commercial,2006,5,10,18,30,10XX CAMBIE ST,Central Business District,491355.9748,5458080.846
Break and Enter Commercial,2005,6,8,4,59,10XX CAMBIE ST,Central Business District,491356.0633,5458081.022
Break and Enter Commercial,2006,2,14,1,20,10XX CAMBIE ST,Central Business District,491356.4658,5458033.643
Break and Enter Commercial,2011,10,22,1,0,10XX CAMBIE ST,Central Business District,491356.4658,5458033.643
Break and Enter Commercial,2003,4,16,16,40,10XX CAMBIE ST,Central Business District,491366.77,5458101.72
Break and Enter Commercial,2006,5,25,17,30,10XX CAMBIE ST,Central Business District,491366.77,5458101.72
Break and Enter Commercial,2007,10,11,0,6,10XX CAMBIE ST,Central Business District,491366.77,5458101.72
Break and Enter Commercial,2007,10,23,1,25,10XX CAMBIE ST,Central Business District,491366.77,5458101.72
Break and Enter Commercial,2015,4,19,12,0,10XX CAMBIE ST,Central Business District,491366.77,5458101.72
Break and Enter Commercial,2004,3,24,10,30,10XX CAMBIE ST,Central Business District,491370.8182,5458109.548
Break and Enter Commercial,2009,1,23,18,0,10XX CAMBIE ST,Central Business District,491377.5652,5458122.594
Break and Enter Commercial,2009,6,12,5,31,10XX CAMBIE ST,Central Business District,491377.5652,5458122.594
Break and Enter Commercial,2011,12,12,20,0,10XX CAMBIE ST,Central Business District,491377.5652,5458122.594
Break and Enter Commercial,2014,3,31,23,30,10XX CAMBIE ST,Central Business District,491377.5652,5458122.594
Break and Enter Commercial,2019,7,8,6,51,10XX CAMBIE ST,Central Business District,491377.5652,5458122.594
Break and Enter Commercial,2016,6,26,3,40,10XX CAMBIE ST,Central Business District,491378.6135,5458124.626
Break and Enter Commercial,2005,11,27,5,0,10XX CAMBIE ST,Central Business District,491382.9628,5458133.031
Break and Enter Commercial,2004,3,18,18,45,10XX CAMBIE ST,Central Business District,491391.0592,5458148.687
Break and Enter Commercial,2010,10,10,12,20,10XX CAMBIE ST,Central Business District,491393.2342,5458152.268
Break and Enter Commercial,2016,3,22,6,0,10XX CAMBIE ST,Central Business District,491393.2342,5458152.268
Break and Enter Commercial,2003,10,11,11,30,10XX CAMBIE ST,Central Business District,491400.9975,5458118.488
Break and Enter Commercial,2011,4,7,4,4,10XX CAMBIE ST,Central Business District,491400.9975,5458118.488
Break and Enter Commercial,2011,4,24,5,0,10XX CAMBIE ST,Central Business District,491400.9975,5458118.488
Break and Enter Commercial,2010,3,16,12,30,10XX CAMBIE ST,Central Business District,491407.3592,5458130.609
Break and Enter Commercial,2019,12,18,5,0,10XX CANADA PL,Central Business District,491434.1768,5459565.046
Break and Enter Commercial,2014,7,29,2,4,10XX CANADA PL,Central Business District,491437.6126,5459565.637
Break and Enter Commercial,2013,9,7,1,50,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2017,6,27,6,45,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2017,10,10,7,20,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2017,11,8,1,30,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,3,19,3,38,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,6,21,4,35,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,6,23,5,4,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,6,23,5,13,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,9,26,6,10,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,10,18,2,42,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,11,1,0,38,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,11,17,4,36,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2019,12,28,3,20,10XX CANADA PL,Central Business District,491492.0426,5459540.39
Break and Enter Commercial,2008,3,13,11,37,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2013,9,6,1,50,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2014,5,11,1,24,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2014,7,30,4,36,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2014,8,22,0,50,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2014,10,7,7,27,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2015,7,11,0,0,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2016,5,22,3,50,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2016,7,17,4,30,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2020,1,12,5,20,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2020,1,22,14,45,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2020,2,20,6,35,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2020,2,21,3,7,10XX CANADA PL,Central Business District,491493.3778,5459541.947
Break and Enter Commercial,2014,8,12,7,33,10XX CANADA PL,Central Business District,491497.2379,5459530.373
Break and Enter Commercial,2017,8,10,2,0,10XX CANADA PL,Central Business District,491519.3199,5459518.827
Break and Enter Commercial,2017,8,21,19,0,10XX CANADA PL,Central Business District,491519.3199,5459518.827
Break and Enter Commercial,2017,9,7,4,50,10XX CANADA PL,Central Business District,491519.3199,5459518.827
Break and Enter Commercial,2018,8,30,12,40,10XX CANADA PL,Central Business District,491519.3199,5459518.827
Break and Enter Commercial,2019,8,5,13,3,10XX CANADA PL,Central Business District,491519.3199,5459518.827
Break and Enter Commercial,2010,4,26,6,25,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2011,1,16,3,1,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2012,1,8,22,1,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2013,3,7,22,23,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2013,6,21,22,0,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2013,7,6,3,0,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2013,7,20,8,53,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2014,12,15,20,35,10XX CANADA PL,Central Business District,491519.5439,5459520.897
Break and Enter Commercial,2015,12,28,19,0,10XX CANADA PL,Central Business District,491538.1323,5459513
Break and Enter Commercial,2012,10,27,21,35,10XX CANADA PL,Central Business District,491586.3197,5459502.465
Break and Enter Commercial,2004,6,10,23,59,10XX CARDERO ST,West End,490026.3685,5459275.614
Break and Enter Commercial,2007,9,14,2,44,10XX CARDERO ST,West End,490124.6526,5459372.988
Break and Enter Commercial,2003,6,25,3,30,10XX CHILCO ST,West End,489628.1886,5459759.585
Break and Enter Commercial,2014,1,4,0,0,10XX CHILCO ST,West End,489628.1886,5459759.585
Break and Enter Commercial,2020,1,3,4,27,10XX CHILCO ST,West End,489667.3093,5459812.622
Break and Enter Commercial,2014,10,18,3,0,10XX CHILCO ST,West End,489700.2787,5459833.298
Break and Enter Commercial,2005,9,9,17,0,10XX CLARK DR,Strathcona,494373.0867,5458050.785
Break and Enter Commercial,2016,12,14,7,34,10XX CLARK DR,Strathcona,494373.2312,5458069.241
Break and Enter Commercial,2017,7,11,9,37,10XX CLARK DR,Strathcona,494373.2312,5458069.241
Break and Enter Commercial,2007,6,25,23,30,10XX CLARK DR,Strathcona,494373.4663,5458099.308
Break and Enter Commercial,2007,7,11,22,30,10XX CLARK DR,Strathcona,494373.4663,5458099.308
Break and Enter Commercial,2015,10,7,16,30,10XX CLARK DR,Strathcona,494373.4663,5458099.308
Break and Enter Commercial,2015,8,23,22,50,10XX CLARK DR,Strathcona,494373.5247,5458106.774
Break and Enter Commercial,2006,1,30,16,30,10XX CLARK DR,Grandview-Woodland,494382.4348,5458076.841
Break and Enter Commercial,2006,11,11,16,0,10XX CLARK DR,Grandview-Woodland,494382.4348,5458076.841
Break and Enter Commercial,2006,11,15,16,30,10XX CLARK DR,Grandview-Woodland,494382.4348,5458076.841
Break and Enter Commercial,2003,4,17,3,55,10XX COAL HARBOUR RD,Central Business District,491478.3411,5459567.13
Break and Enter Commercial,2003,5,8,18,30,10XX COAL HARBOUR RD,Central Business District,491507.3438,5459580.087
Break and Enter Commercial,2004,5,21,5,20,10XX COAL HARBOUR RD,Central Business District,491507.3438,5459580.087
Break and Enter Commercial,2004,9,24,19,0,10XX COAL HARBOUR RD,Central Business District,491507.3438,5459580.087
Break and Enter Commercial,2007,10,15,4,9,10XX COMMERCIAL DR,Grandview-Woodland,494937.3102,5458068.704
Break and Enter Commercial,2006,4,9,23,30,10XX COMMERCIAL DR,Grandview-Woodland,494937.3854,5458076.036
Break and Enter Commercial,2003,10,14,18,0,10XX COMMERCIAL DR,Grandview-Woodland,494937.4042,5458077.869
Break and Enter Commercial,2004,12,20,4,26,10XX COMMERCIAL DR,Grandview-Woodland,494937.4042,5458077.869
Break and Enter Commercial,2007,10,1,17,0,10XX COMMERCIAL DR,Grandview-Woodland,494937.4042,5458077.869
Break and Enter Commercial,2007,10,15,4,40,10XX COMMERCIAL DR,Grandview-Woodland,494937.4042,5458077.869
Break and Enter Commercial,2006,4,9,17,30,10XX COMMERCIAL DR,Grandview-Woodland,494937.4605,5458083.368
Break and Enter Commercial,2007,3,14,5,21,10XX COMMERCIAL DR,Grandview-Woodland,494937.4605,5458083.368
Break and Enter Commercial,2010,8,1,17,0,10XX COMMERCIAL DR,Grandview-Woodland,494937.4605,5458083.368
Break and Enter Commercial,2019,11,4,7,23,10XX COMMERCIAL DR,Grandview-Woodland,494937.4605,5458083.368
Break and Enter Commercial,2019,11,15,1,15,10XX COMMERCIAL DR,Grandview-Woodland,494937.4605,5458083.368
Break and Enter Commercial,2015,10,15,0,30,10XX COMMERCIAL DR,Grandview-Woodland,494937.4981,5458087.034
Break and Enter Commercial,2018,11,13,4,45,10XX COMMERCIAL DR,Grandview-Woodland,494937.5085,5458088.053
Break and Enter Commercial,2018,12,21,5,3,10XX COMMERCIAL DR,Grandview-Woodland,494937.5085,5458088.053
Break and Enter Commercial,2004,4,24,21,0,10XX COMMERCIAL DR,Grandview-Woodland,494937.6484,5458101.698
Break and Enter Commercial,2004,12,22,2,10,10XX COMMERCIAL DR,Grandview-Woodland,494937.6484,5458101.698
Break and Enter Commercial,2008,5,1,21,56,10XX COMMERCIAL DR,Grandview-Woodland,494937.6484,5458101.698
Break and Enter Commercial,2017,10,16,7,42,10XX COMMERCIAL DR,Grandview-Woodland,494937.7242,5458109.112
Break and Enter Commercial,2003,11,17,20,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.4538,5458068.611
Break and Enter Commercial,2007,8,20,21,1,10XX COMMERCIAL DR,Grandview-Woodland,494946.4538,5458068.611
Break and Enter Commercial,2006,9,9,6,40,10XX COMMERCIAL DR,Grandview-Woodland,494946.4726,5458070.444
Break and Enter Commercial,2009,5,27,4,58,10XX COMMERCIAL DR,Grandview-Woodland,494946.4726,5458070.444
Break and Enter Commercial,2015,9,27,5,9,10XX COMMERCIAL DR,Grandview-Woodland,494946.4726,5458070.444
Break and Enter Commercial,2017,8,21,0,1,10XX COMMERCIAL DR,Grandview-Woodland,494946.4726,5458070.444
Break and Enter Commercial,2015,9,22,8,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.5477,5458077.776
Break and Enter Commercial,2003,1,14,2,50,10XX COMMERCIAL DR,Grandview-Woodland,494946.6229,5458085.108
Break and Enter Commercial,2004,9,29,17,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.6792,5458090.607
Break and Enter Commercial,2004,11,15,7,2,10XX COMMERCIAL DR,Grandview-Woodland,494946.6792,5458090.607
Break and Enter Commercial,2016,10,9,7,50,10XX COMMERCIAL DR,Grandview-Woodland,494946.6792,5458090.607
Break and Enter Commercial,2018,1,5,7,36,10XX COMMERCIAL DR,Grandview-Woodland,494946.6912,5458091.788
Break and Enter Commercial,2006,1,17,1,3,10XX COMMERCIAL DR,Grandview-Woodland,494946.698,5458092.44
Break and Enter Commercial,2016,4,15,0,48,10XX COMMERCIAL DR,Grandview-Woodland,494946.698,5458092.44
Break and Enter Commercial,2016,9,22,5,53,10XX COMMERCIAL DR,Grandview-Woodland,494946.698,5458092.44
Break and Enter Commercial,2003,10,19,4,50,10XX COMMERCIAL DR,Grandview-Woodland,494946.7168,5458094.273
Break and Enter Commercial,2018,4,16,15,19,10XX COMMERCIAL DR,Grandview-Woodland,494946.7697,5458099.446
